cell_id,cycle,impedance_ohm,impedance_growth_pct
cell_004,536,0.05535,11.9
cell_004,537,0.0546,10.39
cell_004,538,0.05498,11.16
cell_004,539,0.05514,11.47
cell_004,540,0.0553,11.8
cell_004,541,0.05517,11.54
cell_004,542,0.05449,10.17
cell_004,543,0.05492,11.03
cell_004,544,0.05496,11.12
cell_004,545,0.05482,10.83
cell_004,546,0.0551,11.39
cell_004,547,0.05524,11.68
cell_004,548,0.055,11.19
cell_004,549,0.05552,12.25
cell_004,550,0.05522,11.63
cell_004,551,0.05545,12.11
cell_004,552,0.05546,12.13
cell_004,553,0.05537,11.94
cell_004,554,0.05531,11.82
cell_004,555,0.05504,11.27
cell_004,556,0.05472,10.63
cell_004,557,0.05502,11.23
cell_004,558,0.05541,12.02
cell_004,559,0.05488,10.95
cell_004,560,0.0556,12.41
cell_004,561,0.05547,12.15
cell_004,562,0.05477,10.72
cell_004,563,0.05478,10.75
cell_004,564,0.05539,11.98
cell_004,565,0.05567,12.56
cell_004,566,0.05544,12.08
cell_004,567,0.05516,11.52
cell_004,568,0.05554,12.28
cell_004,569,0.05563,12.47
cell_004,570,0.05484,10.87
cell_004,571,0.05576,12.74
cell_004,572,0.05534,11.87
cell_004,573,0.05499,11.17
cell_004,574,0.05522,11.65
cell_004,575,0.05506,11.31
cell_004,576,0.05505,11.3
cell_004,577,0.05504,11.27
cell_004,578,0.05524,11.68
cell_004,579,0.05523,11.67
cell_004,580,0.0556,12.42
cell_004,581,0.05575,12.71
cell_004,582,0.05502,11.23
cell_004,583,0.05497,11.14
cell_004,584,0.05567,12.54
cell_004,585,0.05566,12.52
cell_004,586,0.05524,11.69
cell_004,587,0.05538,11.97
cell_004,588,0.05589,13.0
cell_004,589,0.05559,12.39
cell_004,590,0.05595,13.12
cell_004,591,0.0551,11.4
cell_004,592,0.05524,11.68
cell_004,593,0.05514,11.48
cell_004,594,0.05552,12.25
cell_004,595,0.05575,12.72
cell_004,596,0.05554,12.29
cell_004,597,0.05601,13.24
cell_004,598,0.05603,13.28
cell_004,599,0.05567,12.55
cell_004,600,0.05593,13.08
cell_004,601,0.05556,12.33
cell_004,602,0.05527,11.74
cell_004,603,0.05515,11.51
cell_004,604,0.05545,12.11
cell_004,605,0.05559,12.39
cell_004,606,0.05594,13.09
cell_004,607,0.05529,11.77
cell_004,608,0.05608,13.38
cell_004,609,0.05618,13.58
cell_004,610,0.05533,11.85
cell_004,611,0.05566,12.53
cell_004,612,0.05576,12.74
cell_004,613,0.05565,12.51
cell_004,614,0.05577,12.75
cell_004,615,0.05615,13.52
cell_004,616,0.05553,12.27
cell_004,617,0.05625,13.73
cell_004,618,0.05613,13.49
cell_004,619,0.05605,13.32
cell_004,620,0.05563,12.46
cell_004,621,0.05614,13.51
cell_004,622,0.0562,13.61
cell_004,623,0.05594,13.09
cell_004,624,0.0556,12.41
cell_004,625,0.05573,12.66
cell_004,626,0.05605,13.31
cell_004,627,0.05557,12.35
cell_004,628,0.05583,12.88
cell_004,629,0.056,13.22
cell_004,630,0.05561,12.43
cell_004,631,0.05602,13.26
cell_004,632,0.0556,12.41
cell_004,633,0.05599,13.19
cell_004,634,0.05598,13.18
cell_004,635,0.05553,12.26
cell_004,636,0.05609,13.4
cell_004,637,0.05626,13.74
cell_004,638,0.05608,13.37
cell_004,639,0.05554,12.28
cell_004,640,0.05578,12.78
cell_004,641,0.05597,13.15
cell_004,642,0.0561,13.42
cell_004,643,0.05584,12.9
cell_004,644,0.05617,13.55
cell_004,645,0.05645,14.13
cell_004,646,0.05603,13.28
cell_004,647,0.05571,12.62
cell_004,648,0.05607,13.36
cell_004,649,0.05614,13.49
cell_004,650,0.05571,12.64
cell_004,651,0.05632,13.86
cell_004,652,0.0564,14.02
cell_004,653,0.05635,13.93
cell_004,654,0.05573,12.67
cell_004,655,0.05653,14.29
cell_004,656,0.05637,13.96
cell_004,657,0.05633,13.88
cell_004,658,0.05642,14.07
cell_004,659,0.05597,13.15
cell_004,660,0.05623,13.68
cell_004,661,0.05642,14.07
cell_004,662,0.05631,13.85
cell_004,663,0.05662,14.46
cell_004,664,0.05652,14.27
cell_004,665,0.05598,13.18
cell_004,666,0.05615,13.52
cell_004,667,0.05678,14.79
cell_004,668,0.05681,14.85
cell_004,669,0.05626,13.74
cell_004,670,0.05659,14.41
cell_004,671,0.05609,13.4
cell_004,672,0.05669,14.61
cell_004,673,0.05656,14.34
cell_004,674,0.05594,13.1
cell_004,675,0.0567,14.64
cell_004,676,0.05639,14.01
cell_004,677,0.05683,14.9
cell_004,678,0.05595,13.12
cell_004,679,0.05651,14.24
cell_004,680,0.05598,13.18
cell_004,681,0.05665,14.53
cell_004,682,0.05621,13.64
cell_004,683,0.05697,15.18
cell_004,684,0.05681,14.85
cell_004,685,0.05613,13.48
cell_004,686,0.05632,13.86
cell_004,687,0.0562,13.61
cell_004,688,0.05659,14.42
cell_004,689,0.05655,14.32
cell_004,690,0.0565,14.23
cell_004,691,0.05676,14.76
cell_004,692,0.0566,14.42
cell_004,693,0.05665,14.53
cell_004,694,0.05629,13.8
cell_004,695,0.05674,14.71
cell_004,696,0.05647,14.17
cell_004,697,0.05648,14.19
cell_004,698,0.05667,14.58
cell_004,699,0.05621,13.65
cell_004,700,0.05668,14.6
cell_004,701,0.05676,14.75
cell_004,702,0.05658,14.39
cell_004,703,0.05667,14.58
cell_004,704,0.05706,15.36
cell_004,705,0.05703,15.3
cell_004,706,0.05627,13.75
cell_004,707,0.05627,13.77
cell_004,708,0.05703,15.3
cell_004,709,0.05698,15.2
cell_004,710,0.05646,14.14
cell_004,711,0.05691,15.06
cell_004,712,0.05694,15.12
cell_004,713,0.05711,15.46
cell_004,714,0.05638,13.99
cell_004,715,0.05649,14.2
cell_004,716,0.05677,14.78
cell_004,717,0.05702,15.28
cell_004,718,0.05715,15.54
cell_004,719,0.05648,14.19
cell_004,720,0.05642,14.06
cell_004,721,0.05677,14.76
cell_004,722,0.05727,15.78
cell_004,723,0.05701,15.26
cell_004,724,0.05736,15.97
cell_004,725,0.05703,15.29
cell_004,726,0.0568,14.84
cell_004,727,0.05741,16.07
cell_004,728,0.05671,14.64
cell_004,729,0.05746,16.18
cell_004,730,0.05667,14.57
cell_004,731,0.05673,14.68
cell_004,732,0.05657,14.37
cell_004,733,0.0575,16.24
cell_004,734,0.05661,14.46
cell_004,735,0.05678,14.79
cell_004,736,0.05729,15.82
cell_004,737,0.05707,15.38
cell_004,738,0.05677,14.76
cell_004,739,0.05729,15.83
cell_004,740,0.05668,14.59
cell_004,741,0.05668,14.6
cell_004,742,0.05708,15.41
cell_004,743,0.05731,15.86
cell_004,744,0.05733,15.9
cell_004,745,0.05749,16.24
cell_004,746,0.05735,15.95
cell_004,747,0.05713,15.5
cell_004,748,0.05719,15.63
cell_004,749,0.05712,15.48
cell_004,750,0.05748,16.21
cell_004,751,0.05727,15.78
cell_004,752,0.05718,15.6
cell_004,753,0.05744,16.14
cell_004,754,0.0573,15.85
cell_004,755,0.05774,16.73
cell_004,756,0.05755,16.35
cell_004,757,0.0573,15.85
cell_004,758,0.05719,15.62
cell_004,759,0.05686,14.95
cell_004,760,0.05727,15.79
cell_004,761,0.05737,15.99
cell_004,762,0.05685,14.95
cell_004,763,0.05704,15.31
cell_004,764,0.05715,15.55
cell_004,765,0.05726,15.77
cell_004,766,0.05746,16.17
cell_004,767,0.05767,16.59
cell_004,768,0.05722,15.69
cell_004,769,0.05789,17.04
cell_004,770,0.05708,15.4
cell_004,771,0.05793,17.11
cell_004,772,0.05789,17.04
cell_004,773,0.05763,16.51
cell_004,774,0.05742,16.09
cell_004,775,0.05726,15.77
cell_004,776,0.05723,15.71
cell_004,777,0.05795,17.16
cell_004,778,0.0575,16.25
cell_004,779,0.05743,16.1
cell_004,780,0.058,17.26
cell_004,781,0.05775,16.76
cell_004,782,0.05778,16.82
cell_004,783,0.05739,16.03
cell_004,784,0.05784,16.94
cell_004,785,0.05766,16.58
cell_004,786,0.05776,16.77
cell_004,787,0.05792,17.1
cell_004,788,0.05801,17.28
cell_004,789,0.05772,16.69
cell_004,790,0.05735,15.95
cell_004,791,0.05764,16.53
cell_004,792,0.0579,17.05
cell_004,793,0.0578,16.85
cell_004,794,0.05797,17.2
cell_004,795,0.05793,17.12
cell_004,796,0.05799,17.25
cell_004,797,0.05772,16.7
cell_004,798,0.05739,16.04
cell_004,799,0.05811,17.48
cell_004,800,0.05783,16.91
cell_005,1,0.04913,0.81
cell_005,2,0.04922,0.98
cell_005,3,0.04923,1.0
cell_005,4,0.04872,-0.03
cell_005,5,0.04871,-0.05
cell_005,6,0.04893,0.39
cell_005,7,0.0486,-0.27
cell_005,8,0.04843,-0.63
cell_005,9,0.04841,-0.67
cell_005,10,0.04857,-0.34
cell_005,11,0.0492,0.95
cell_005,12,0.04926,1.07
cell_005,13,0.04845,-0.6
cell_005,14,0.04874,0.01
cell_005,15,0.04898,0.5
cell_005,16,0.049,0.53
cell_005,17,0.04879,0.11
cell_005,18,0.04856,-0.36
cell_005,19,0.04861,-0.27
cell_005,20,0.04919,0.93
cell_005,21,0.04905,0.64
cell_005,22,0.04914,0.83
cell_005,23,0.04856,-0.36
cell_005,24,0.04911,0.76
cell_005,25,0.04882,0.16
cell_005,26,0.04853,-0.43
cell_005,27,0.04889,0.31
cell_005,28,0.04903,0.6
cell_005,29,0.04879,0.12
cell_005,30,0.0486,-0.29
cell_005,31,0.04854,-0.41
cell_005,32,0.0491,0.75
cell_005,33,0.04859,-0.31
cell_005,34,0.04877,0.06
cell_005,35,0.04946,1.48
cell_005,36,0.04909,0.73
cell_005,37,0.04867,-0.13
cell_005,38,0.04876,0.05
cell_005,39,0.04866,-0.16
cell_005,40,0.04945,1.46
cell_005,41,0.04924,1.02
cell_005,42,0.04944,1.44
cell_005,43,0.04928,1.11
cell_005,44,0.04865,-0.19
cell_005,45,0.04927,1.09
cell_005,46,0.04959,1.74
cell_005,47,0.04905,0.64
cell_005,48,0.04884,0.21
cell_005,49,0.04938,1.33
cell_005,50,0.04873,-0.01
cell_005,51,0.04881,0.14
cell_005,52,0.04923,1.01
cell_005,53,0.04929,1.14
cell_005,54,0.04879,0.1
cell_005,55,0.04877,0.07
cell_005,56,0.04958,1.73
cell_005,57,0.04943,1.42
cell_005,58,0.04917,0.88
cell_005,59,0.04962,1.8
cell_005,60,0.04953,1.63
cell_005,61,0.04949,1.55
cell_005,62,0.04911,0.77
cell_005,63,0.04962,1.8
cell_005,64,0.04936,1.27
cell_005,65,0.04925,1.06
cell_005,66,0.04956,1.68
cell_005,67,0.04955,1.67
cell_005,68,0.04898,0.49
cell_005,69,0.04905,0.63
cell_005,70,0.04978,2.14
cell_005,71,0.04922,0.99
cell_005,72,0.04972,2.01
cell_005,73,0.0497,1.97
cell_005,74,0.04959,1.75
cell_005,75,0.04973,2.04
cell_005,76,0.04966,1.9
cell_005,77,0.04988,2.35
cell_005,78,0.04987,2.33
cell_005,79,0.0493,1.15
cell_005,80,0.04907,0.68
cell_005,81,0.0496,1.77
cell_005,82,0.04909,0.73
cell_005,83,0.04923,1.0
cell_005,84,0.04905,0.63
cell_005,85,0.04944,1.45
cell_005,86,0.04909,0.72
cell_005,87,0.04912,0.78
cell_005,88,0.04928,1.12
cell_005,89,0.04948,1.52
cell_005,90,0.04951,1.59
cell_005,91,0.04922,0.98
cell_005,92,0.04976,2.1
cell_005,93,0.05004,2.68
cell_005,94,0.04913,0.8
cell_005,95,0.05006,2.72
cell_005,96,0.04922,1.0
cell_005,97,0.04961,1.79
cell_005,98,0.04967,1.91
cell_005,99,0.04991,2.41
cell_005,100,0.04967,1.9
cell_005,101,0.04991,2.4
cell_005,102,0.04946,1.49
cell_005,103,0.04945,1.45
cell_005,104,0.04983,2.24
cell_005,105,0.04953,1.62
cell_005,106,0.04976,2.09
cell_005,107,0.04986,2.3
cell_005,108,0.04995,2.48
cell_005,109,0.05004,2.68
cell_005,110,0.04932,1.2
cell_005,111,0.04977,2.12
cell_005,112,0.04976,2.1
cell_005,113,0.05018,2.96
cell_005,114,0.04958,1.72
cell_005,115,0.04981,2.19
cell_005,116,0.04949,1.54
cell_005,117,0.05004,2.68
cell_005,118,0.0495,1.56
cell_005,119,0.05022,3.04
cell_005,120,0.04963,1.82
cell_005,121,0.04951,1.58
cell_005,122,0.04958,1.73
cell_005,123,0.04949,1.53
cell_005,124,0.05011,2.81
cell_005,125,0.05016,2.92
cell_005,126,0.04954,1.65
cell_005,127,0.04966,1.89
cell_005,128,0.04953,1.63
cell_005,129,0.05026,3.12
cell_005,130,0.05041,3.44
cell_005,131,0.04965,1.88
cell_005,132,0.04962,1.8
cell_005,133,0.05041,3.44
cell_005,134,0.05028,3.16
cell_005,135,0.04983,2.23
cell_005,136,0.04983,2.24
cell_005,137,0.05001,2.61
cell_005,138,0.05049,3.6
cell_005,139,0.04967,1.91
cell_005,140,0.04994,2.47
cell_005,141,0.05039,3.39
cell_005,142,0.05011,2.82
cell_005,143,0.0496,1.77
cell_005,144,0.05041,3.44
cell_005,145,0.05005,2.69
cell_005,146,0.05052,3.65
cell_005,147,0.0501,2.8
cell_005,148,0.05032,3.24
cell_005,149,0.04983,2.24
cell_005,150,0.05008,2.76
cell_005,151,0.05058,3.78
cell_005,152,0.05018,2.96
cell_005,153,0.05002,2.64
cell_005,154,0.04999,2.56
cell_005,155,0.05025,3.09
cell_005,156,0.05053,3.69
cell_005,157,0.05038,3.37
cell_005,158,0.05046,3.53
cell_005,159,0.05006,2.71
cell_005,160,0.05053,3.68
cell_005,161,0.04995,2.49
cell_005,162,0.05035,3.32
cell_005,163,0.05042,3.45
cell_005,164,0.05035,3.31
cell_005,165,0.05055,3.72
cell_005,166,0.05022,3.04
cell_005,167,0.05073,4.08
cell_005,168,0.0507,4.02
cell_005,169,0.04993,2.44
cell_005,170,0.05024,3.09
cell_005,171,0.04994,2.46
cell_005,172,0.05059,3.8
cell_005,173,0.05037,3.35
cell_005,174,0.05026,3.13
cell_005,175,0.04997,2.53
cell_005,176,0.05053,3.69
cell_005,177,0.05003,2.65
cell_005,178,0.05048,3.58
cell_005,179,0.05062,3.86
cell_005,180,0.05034,3.29
cell_005,181,0.05083,4.29
cell_005,182,0.05092,4.48
cell_005,183,0.05063,3.89
cell_005,184,0.05027,3.14
cell_005,185,0.05064,3.9
cell_005,186,0.05036,3.33
cell_005,187,0.05003,2.64
cell_005,188,0.05059,3.79
cell_005,189,0.05043,3.47
cell_005,190,0.05025,3.09
cell_005,191,0.05076,4.14
cell_005,192,0.05055,3.72
cell_005,193,0.05089,4.41
cell_005,194,0.05086,4.35
cell_005,195,0.05035,3.31
cell_005,196,0.05107,4.79
cell_005,197,0.05079,4.21
cell_005,198,0.05016,2.91
cell_005,199,0.05048,3.57
cell_005,200,0.05109,4.82
cell_005,201,0.05074,4.11
cell_005,202,0.05115,4.95
cell_005,203,0.05032,3.24
cell_005,204,0.05087,4.37
cell_005,205,0.05027,3.14
cell_005,206,0.05069,4.01
cell_005,207,0.05079,4.22
cell_005,208,0.05046,3.53
cell_005,209,0.051,4.65
cell_005,210,0.05065,3.92
cell_005,211,0.05073,4.08
cell_005,212,0.0512,5.05
cell_005,213,0.05037,3.36
cell_005,214,0.05126,5.18
cell_005,215,0.0504,3.42
cell_005,216,0.05087,4.37
cell_005,217,0.05037,3.35
cell_005,218,0.05075,4.13
cell_005,219,0.05094,4.53
cell_005,220,0.0509,4.44
cell_005,221,0.05072,4.07
cell_005,222,0.05077,4.17
cell_005,223,0.05099,4.63
cell_005,224,0.05109,4.82
cell_005,225,0.05103,4.71
cell_005,226,0.05064,3.91
cell_005,227,0.05116,4.96
cell_005,228,0.05093,4.49
cell_005,229,0.05054,3.7
cell_005,230,0.05132,5.29
cell_005,231,0.05099,4.63
cell_005,232,0.05086,4.35
cell_005,233,0.05109,4.83
cell_005,234,0.05081,4.24
cell_005,235,0.05136,5.38
cell_005,236,0.0511,4.84
cell_005,237,0.05142,5.51
cell_005,238,0.05096,4.56
cell_005,239,0.05114,4.93
cell_005,240,0.05075,4.13
cell_005,241,0.05057,3.77
cell_005,242,0.05081,4.26
cell_005,243,0.05125,5.15
cell_005,244,0.05085,4.33
cell_005,245,0.05115,4.95
cell_005,246,0.05153,5.74
cell_005,247,0.05066,3.95
cell_005,248,0.05131,5.28
cell_005,249,0.0512,5.05
cell_005,250,0.05147,5.6
cell_005,251,0.05159,5.84
cell_005,252,0.05146,5.59
cell_005,253,0.05082,4.28
cell_005,254,0.0515,5.66
cell_005,255,0.05112,4.89
cell_005,256,0.05139,5.43
cell_005,257,0.05156,5.79
cell_005,258,0.05089,4.42
cell_005,259,0.05108,4.81
cell_005,260,0.05109,4.83
cell_005,261,0.05174,6.16
cell_005,262,0.05097,4.59
cell_005,263,0.0509,4.44
cell_005,264,0.05123,5.11
cell_005,265,0.05149,5.64
cell_005,266,0.05125,5.16
cell_005,267,0.05109,4.82
cell_005,268,0.05103,4.71
cell_005,269,0.05097,4.58
cell_005,270,0.05151,5.69
cell_005,271,0.05125,5.16
cell_005,272,0.0518,6.29
cell_005,273,0.05134,5.34
cell_005,274,0.05143,5.53
cell_005,275,0.05109,4.83
cell_005,276,0.05112,4.88
cell_005,277,0.05127,5.19
cell_005,278,0.05127,5.2
cell_005,279,0.05131,5.27
cell_005,280,0.05164,5.96
cell_005,281,0.05133,5.32
cell_005,282,0.05129,5.24
cell_005,283,0.05111,4.86
cell_005,284,0.05113,4.91
cell_005,285,0.05198,6.66
cell_005,286,0.05114,4.93
cell_005,287,0.05112,4.9
cell_005,288,0.05127,5.19
cell_005,289,0.05117,4.98
cell_005,290,0.05164,5.96
cell_005,291,0.05156,5.78
cell_005,292,0.05121,5.07
cell_005,293,0.05194,6.57
cell_005,294,0.05136,5.38
cell_005,295,0.05178,6.24
cell_005,296,0.05138,5.43
cell_005,297,0.05188,6.45
cell_005,298,0.05129,5.24
cell_005,299,0.05142,5.5
cell_005,300,0.05195,6.6
cell_005,301,0.05187,6.43
cell_005,302,0.05193,6.54
cell_005,303,0.05195,6.59
cell_005,304,0.05174,6.17
cell_005,305,0.05131,5.28
cell_005,306,0.05129,5.24
cell_005,307,0.05196,6.61
cell_005,308,0.05125,5.16
cell_005,309,0.05202,6.73
cell_005,310,0.05141,5.48
cell_005,311,0.05197,6.64
cell_005,312,0.05207,6.84
cell_005,313,0.05163,5.92
cell_005,314,0.05214,6.99
cell_005,315,0.05217,7.05
cell_005,316,0.0518,6.28
cell_005,317,0.05155,5.76
cell_005,318,0.05174,6.16
cell_005,319,0.05213,6.96
cell_005,320,0.05207,6.84
cell_005,321,0.05162,5.91
cell_005,322,0.05227,7.25
cell_005,323,0.05182,6.33
cell_005,324,0.05203,6.76
cell_005,325,0.05228,7.28
cell_005,326,0.05148,5.63
cell_005,327,0.05166,5.99
cell_005,328,0.0515,5.66
cell_005,329,0.05216,7.02
cell_005,330,0.05194,6.56
cell_005,331,0.05195,6.6
cell_005,332,0.05237,7.44
cell_005,333,0.05153,5.74
cell_005,334,0.05237,7.45
cell_005,335,0.0519,6.48
cell_005,336,0.05161,5.89
cell_005,337,0.0521,6.91
cell_005,338,0.05252,7.75
cell_005,339,0.05171,6.1
cell_005,340,0.05183,6.34
cell_005,341,0.05186,6.41
cell_005,342,0.05211,6.93
cell_005,343,0.05168,6.03
cell_005,344,0.05211,6.92
cell_005,345,0.05215,7.0
cell_005,346,0.0521,6.9
cell_005,347,0.05188,6.44
cell_005,348,0.0524,7.52
cell_005,349,0.05245,7.61
cell_005,350,0.05249,7.69
cell_005,351,0.05204,6.78
cell_005,352,0.0519,6.49
cell_005,353,0.05267,8.07
cell_005,354,0.05189,6.46
cell_005,355,0.05175,6.18
cell_005,356,0.05227,7.25
cell_005,357,0.05196,6.62
cell_005,358,0.0527,8.12
cell_005,359,0.05203,6.76
cell_005,360,0.05264,8.0
cell_005,361,0.05256,7.84
cell_005,362,0.05184,6.36
cell_005,363,0.05204,6.77
cell_005,364,0.05202,6.74
cell_005,365,0.05224,7.18
cell_005,366,0.05243,7.57
cell_005,367,0.05247,7.65
cell_005,368,0.05244,7.59
cell_005,369,0.05247,7.65
cell_005,370,0.05189,6.47
cell_005,371,0.05221,7.12
cell_005,372,0.05223,7.16
cell_005,373,0.05225,7.2
cell_005,374,0.05225,7.2
cell_005,375,0.05273,8.19
cell_005,376,0.05236,7.42
cell_005,377,0.05275,8.23
cell_005,378,0.05276,8.25
cell_005,379,0.05199,6.66
cell_005,380,0.05201,6.72
cell_005,381,0.05277,8.27
cell_005,382,0.05292,8.58
cell_005,383,0.05262,7.97
cell_005,384,0.05219,7.08
cell_005,385,0.05277,8.27
cell_005,386,0.05208,6.87
cell_005,387,0.05207,6.84
cell_005,388,0.0527,8.12
cell_005,389,0.05238,7.47
cell_005,390,0.05258,7.89
cell_005,391,0.0522,7.11
cell_005,392,0.05258,7.88
cell_005,393,0.05287,8.48
cell_005,394,0.05261,7.96
cell_005,395,0.05283,8.39
cell_005,396,0.05216,7.02
cell_005,397,0.05239,7.49
cell_005,398,0.0522,7.11
cell_005,399,0.05225,7.2
cell_005,400,0.05295,8.64
cell_005,401,0.0526,7.93
cell_005,402,0.0524,7.52
cell_005,403,0.05315,9.06
cell_005,404,0.05285,8.44
cell_005,405,0.05251,7.74
cell_005,406,0.05309,8.92
cell_005,407,0.0525,7.72
cell_005,408,0.05291,8.55
cell_005,409,0.05232,7.35
cell_005,410,0.0531,8.95
cell_005,411,0.05293,8.61
cell_005,412,0.05254,7.81
cell_005,413,0.0529,8.54
cell_005,414,0.05331,9.39
cell_005,415,0.05284,8.43
cell_005,416,0.05311,8.97
cell_005,417,0.05254,7.81
cell_005,418,0.05314,9.04
cell_005,419,0.05252,7.77
cell_005,420,0.05309,8.93
cell_005,421,0.05291,8.56
cell_005,422,0.05306,8.86
cell_005,423,0.05246,7.64
cell_005,424,0.05341,9.58
cell_005,425,0.05302,8.79
cell_005,426,0.05272,8.18
cell_005,427,0.05311,8.97
cell_005,428,0.05289,8.52
cell_005,429,0.05346,9.68
cell_005,430,0.0533,9.36
cell_005,431,0.05295,8.65
cell_005,432,0.05276,8.26
cell_005,433,0.05329,9.34
cell_005,434,0.0534,9.57
cell_005,435,0.05352,9.81
cell_005,436,0.053,8.74
cell_005,437,0.05346,9.69
cell_005,438,0.05352,9.81
cell_005,439,0.0535,9.78
cell_005,440,0.05336,9.49
cell_005,441,0.05326,9.29
cell_005,442,0.05339,9.55
cell_005,443,0.05314,9.03
cell_005,444,0.05275,8.22
cell_005,445,0.05291,8.55
cell_005,446,0.05362,10.01
cell_005,447,0.05344,9.66
cell_005,448,0.05349,9.75
cell_005,449,0.05275,8.23
cell_005,450,0.05274,8.2
cell_005,451,0.05324,9.25
cell_005,452,0.05306,8.87
cell_005,453,0.05364,10.06
cell_005,454,0.05313,9.01
cell_005,455,0.05325,9.26
cell_005,456,0.0535,9.77
cell_005,457,0.05318,9.11
cell_005,458,0.05349,9.75
cell_005,459,0.05329,9.35
cell_005,460,0.05329,9.34
cell_005,461,0.05292,8.58
cell_005,462,0.05335,9.46
cell_005,463,0.0534,9.57
cell_005,464,0.05376,10.31
cell_005,465,0.05372,10.21
cell_005,466,0.05358,9.93
cell_005,467,0.05371,10.21
cell_005,468,0.05351,9.79
cell_005,469,0.05355,9.87
cell_005,470,0.0538,10.4
cell_005,471,0.05367,10.12
cell_005,472,0.05352,9.82
cell_005,473,0.0536,9.98
cell_005,474,0.05373,10.25
cell_005,475,0.05382,10.43
cell_005,476,0.05336,9.48
cell_005,477,0.05322,9.19
cell_005,478,0.05354,9.86
cell_005,479,0.05347,9.71
cell_005,480,0.05312,9.0
cell_005,481,0.05365,10.07
cell_005,482,0.05376,10.31
cell_005,483,0.05323,9.22
cell_005,484,0.05388,10.55
cell_005,485,0.05397,10.74
cell_005,486,0.05392,10.63
cell_005,487,0.05336,9.49
cell_005,488,0.05345,9.67
cell_005,489,0.05334,9.44
cell_005,490,0.05403,10.86
cell_005,491,0.05371,10.2
cell_005,492,0.0533,9.36
cell_005,493,0.05368,10.14
cell_005,494,0.05348,9.73
cell_005,495,0.05381,10.4
cell_005,496,0.05329,9.33
cell_005,497,0.0539,10.6
cell_005,498,0.05405,10.89
cell_005,499,0.05389,10.58
cell_005,500,0.05414,11.08
cell_005,501,0.05351,9.79
cell_005,502,0.05337,9.5
cell_005,503,0.05383,10.44
cell_005,504,0.05405,10.89
cell_005,505,0.05341,9.59
cell_005,506,0.05359,9.96
cell_005,507,0.05369,10.16
cell_005,508,0.05368,10.14
cell_005,509,0.05419,11.2
cell_005,510,0.05399,10.78
cell_005,511,0.05419,11.18
cell_005,512,0.0534,9.56
cell_005,513,0.05356,9.89
cell_005,514,0.05431,11.44
cell_005,515,0.05355,9.87
cell_005,516,0.05403,10.86
cell_005,517,0.05435,11.51
cell_005,518,0.05408,10.96
cell_005,519,0.05384,10.46
cell_005,520,0.05362,10.01
cell_005,521,0.05389,10.58
cell_005,522,0.05416,11.13
cell_005,523,0.05411,11.02
cell_005,524,0.05357,9.91
cell_005,525,0.05443,11.68
cell_005,526,0.05391,10.62
cell_005,527,0.05449,11.81
cell_005,528,0.05409,10.99
cell_005,529,0.05413,11.06
cell_005,530,0.05421,11.22
cell_005,531,0.05357,9.91
cell_005,532,0.05439,11.6
cell_005,533,0.05455,11.93
cell_005,534,0.05456,11.94
cell_005,535,0.05409,10.98
cell_005,536,0.05454,11.91
cell_005,537,0.05449,11.79
cell_005,538,0.05406,10.92
cell_005,539,0.05418,11.17
cell_005,540,0.05404,10.87
cell_005,541,0.05433,11.47
cell_005,542,0.05393,10.65
cell_005,543,0.05451,11.84
cell_005,544,0.05398,10.76
cell_005,545,0.05401,10.81
cell_005,546,0.05404,10.87
cell_005,547,0.05397,10.73
cell_005,548,0.05424,11.3
cell_005,549,0.05452,11.86
cell_005,550,0.05394,10.67
cell_005,551,0.05439,11.6
cell_005,552,0.05397,10.74
cell_005,553,0.05449,11.8
cell_005,554,0.05412,11.04
cell_005,555,0.05392,10.64
cell_005,556,0.05406,10.92
cell_005,557,0.05408,10.97
cell_005,558,0.05475,12.33
cell_005,559,0.05423,11.27
cell_005,560,0.05451,11.85
cell_005,561,0.05484,12.53
cell_005,562,0.05445,11.73
cell_005,563,0.05394,10.67
cell_005,564,0.05431,11.43
cell_005,565,0.05455,11.93
cell_005,566,0.05479,12.41
cell_005,567,0.05435,11.51
cell_005,568,0.05443,11.68
cell_005,569,0.05451,11.85
cell_005,570,0.05457,11.97
cell_005,571,0.0542,11.2
cell_005,572,0.05464,12.1
cell_005,573,0.05456,11.95
cell_005,574,0.05488,12.61
cell_005,575,0.05493,12.7
cell_005,576,0.05424,11.3
cell_005,577,0.05501,12.86
cell_005,578,0.05426,11.32
cell_005,579,0.05424,11.3
cell_005,580,0.05434,11.49
cell_005,581,0.05449,11.81
cell_005,582,0.05436,11.54
cell_005,583,0.05435,11.51
cell_005,584,0.05435,11.51
cell_005,585,0.05497,12.78
cell_005,586,0.05484,12.52
