cell_id,cycle,capacity_ah,capacity_pct,temperature_c,charge_rate_c,discharge_rate_c
cell_004,59,1.9595,99.43,20.9,1.5,2.0
cell_004,60,1.9761,100.27,20.9,1.5,2.0
cell_004,61,1.9808,100.51,20.9,1.5,2.0
cell_004,62,1.9788,100.41,20.9,1.5,2.0
cell_004,63,1.9268,97.77,20.9,1.5,2.0
cell_004,64,1.973,100.11,20.9,1.5,2.0
cell_004,65,1.9124,97.04,20.9,1.5,2.0
cell_004,66,1.9862,100.78,20.9,1.5,2.0
cell_004,67,1.9785,100.39,20.9,1.5,2.0
cell_004,68,1.9596,99.44,20.9,1.5,2.0
cell_004,69,1.9305,97.96,20.9,1.5,2.0
cell_004,70,1.9667,99.79,20.9,1.5,2.0
cell_004,71,1.9761,100.27,20.9,1.5,2.0
cell_004,72,1.9445,98.67,20.9,1.5,2.0
cell_004,73,1.9721,100.07,20.9,1.5,2.0
cell_004,74,1.9756,100.24,20.9,1.5,2.0
cell_004,75,1.9131,97.08,20.9,1.5,2.0
cell_004,76,1.9483,98.86,20.9,1.5,2.0
cell_004,77,1.9428,98.58,20.9,1.5,2.0
cell_004,78,1.9721,100.07,20.9,1.5,2.0
cell_004,79,1.9181,97.33,20.9,1.5,2.0
cell_004,80,1.911,96.96,20.9,1.5,2.0
cell_004,81,1.9584,99.37,20.9,1.5,2.0
cell_004,82,1.9434,98.61,20.9,1.5,2.0
cell_004,83,1.9363,98.25,20.9,1.5,2.0
cell_004,84,1.9639,99.65,20.9,1.5,2.0
cell_004,85,1.9624,99.57,20.9,1.5,2.0
cell_004,86,1.9433,98.61,20.9,1.5,2.0
cell_004,87,1.9235,97.6,20.9,1.5,2.0
cell_004,88,1.9244,97.65,20.9,1.5,2.0
cell_004,89,1.9219,97.52,20.9,1.5,2.0
cell_004,90,1.9174,97.29,20.9,1.5,2.0
cell_004,91,1.9726,100.09,20.9,1.5,2.0
cell_004,92,1.9477,98.83,20.9,1.5,2.0
cell_004,93,1.9053,96.68,20.9,1.5,2.0
cell_004,94,1.9724,100.08,20.9,1.5,2.0
cell_004,95,1.9286,97.86,20.9,1.5,2.0
cell_004,96,1.9196,97.4,20.9,1.5,2.0
cell_004,97,1.9727,100.1,20.9,1.5,2.0
cell_004,98,1.9716,100.04,20.9,1.5,2.0
cell_004,99,1.9454,98.71,20.9,1.5,2.0
cell_004,100,1.9061,96.72,20.9,1.5,2.0
cell_004,101,1.9544,99.17,20.9,1.5,2.0
cell_004,102,1.9625,99.58,20.9,1.5,2.0
cell_004,103,1.9385,98.36,20.9,1.5,2.0
cell_004,104,1.9529,99.09,20.9,1.5,2.0
cell_004,105,1.9316,98.01,20.9,1.5,2.0
cell_004,106,1.9493,98.91,20.9,1.5,2.0
cell_004,107,1.9238,97.62,20.9,1.5,2.0
cell_004,108,1.901,96.46,20.9,1.5,2.0
cell_004,109,1.9475,98.82,20.9,1.5,2.0
cell_004,110,1.9349,98.18,20.9,1.5,2.0
cell_004,111,1.9244,97.65,20.9,1.5,2.0
cell_004,112,1.9514,99.02,20.9,1.5,2.0
cell_004,113,1.9228,97.57,20.9,1.5,2.0
cell_004,114,1.9709,100.01,20.9,1.5,2.0
cell_004,115,1.9568,99.29,20.9,1.5,2.0
cell_004,116,1.9295,97.91,20.9,1.5,2.0
cell_004,117,1.9164,97.24,20.9,1.5,2.0
cell_004,118,1.9359,98.23,20.9,1.5,2.0
cell_004,119,1.9366,98.27,20.9,1.5,2.0
cell_004,120,1.8999,96.41,20.9,1.5,2.0
cell_004,121,1.8954,96.18,20.9,1.5,2.0
cell_004,122,1.9654,99.73,20.9,1.5,2.0
cell_004,123,1.9115,96.99,20.9,1.5,2.0
cell_004,124,1.9378,98.33,20.9,1.5,2.0
cell_004,125,1.944,98.64,20.9,1.5,2.0
cell_004,126,1.939,98.39,20.9,1.5,2.0
cell_004,127,1.9148,97.16,20.9,1.5,2.0
cell_004,128,1.8917,95.99,20.9,1.5,2.0
cell_004,129,1.9286,97.86,20.9,1.5,2.0
cell_004,130,1.9205,97.45,20.9,1.5,2.0
cell_004,131,1.8933,96.07,20.9,1.5,2.0
cell_004,132,1.9146,97.15,20.9,1.5,2.0
cell_004,133,1.949,98.9,20.9,1.5,2.0
cell_004,134,1.9345,98.16,20.9,1.5,2.0
cell_004,135,1.929,97.88,20.9,1.5,2.0
cell_004,136,1.9401,98.44,20.9,1.5,2.0
cell_004,137,1.9016,96.49,20.9,1.5,2.0
cell_004,138,1.9471,98.8,20.9,1.5,2.0
cell_004,139,1.9101,96.92,20.9,1.5,2.0
cell_004,140,1.9129,97.06,20.9,1.5,2.0
cell_004,141,1.9586,99.38,20.9,1.5,2.0
cell_004,142,1.929,97.88,20.9,1.5,2.0
cell_004,143,1.9612,99.51,20.9,1.5,2.0
cell_004,144,1.9542,99.16,20.9,1.5,2.0
cell_004,145,1.9407,98.47,20.9,1.5,2.0
cell_004,146,1.9039,96.61,20.9,1.5,2.0
cell_004,147,1.9053,96.68,20.9,1.5,2.0
cell_004,148,1.945,98.69,20.9,1.5,2.0
cell_004,149,1.9568,99.29,20.9,1.5,2.0
cell_004,150,1.953,99.1,20.9,1.5,2.0
cell_004,151,1.9524,99.07,20.9,1.5,2.0
cell_004,152,1.8928,96.05,20.9,1.5,2.0
cell_004,153,1.883,95.55,20.9,1.5,2.0
cell_004,154,1.9105,96.94,20.9,1.5,2.0
cell_004,155,1.9465,98.77,20.9,1.5,2.0
cell_004,156,1.8778,95.28,20.9,1.5,2.0
cell_004,157,1.9416,98.52,20.9,1.5,2.0
cell_004,158,1.8796,95.37,20.9,1.5,2.0
cell_004,159,1.9374,98.31,20.9,1.5,2.0
cell_004,160,1.9007,96.44,20.9,1.5,2.0
cell_004,161,1.9199,97.42,20.9,1.5,2.0
cell_004,162,1.895,96.16,20.9,1.5,2.0
cell_004,163,1.9453,98.71,20.9,1.5,2.0
cell_004,164,1.94,98.44,20.9,1.5,2.0
cell_004,165,1.8967,96.24,20.9,1.5,2.0
cell_004,166,1.8929,96.05,20.9,1.5,2.0
cell_004,167,1.9076,96.8,20.9,1.5,2.0
cell_004,168,1.9253,97.7,20.9,1.5,2.0
cell_004,169,1.8904,95.92,20.9,1.5,2.0
cell_004,170,1.9115,97.0,20.9,1.5,2.0
cell_004,171,1.8831,95.55,20.9,1.5,2.0
cell_004,172,1.9019,96.51,20.9,1.5,2.0
cell_004,173,1.8725,95.01,20.9,1.5,2.0
cell_004,174,1.8974,96.28,20.9,1.5,2.0
cell_004,175,1.8714,94.96,20.9,1.5,2.0
cell_004,176,1.8757,95.18,20.9,1.5,2.0
cell_004,177,1.8729,95.03,20.9,1.5,2.0
cell_004,178,1.8807,95.43,20.9,1.5,2.0
cell_004,179,1.9115,96.99,20.9,1.5,2.0
cell_004,180,1.8786,95.32,20.9,1.5,2.0
cell_004,181,1.9108,96.96,20.9,1.5,2.0
cell_004,182,1.8847,95.63,20.9,1.5,2.0
cell_004,183,1.8996,96.39,20.9,1.5,2.0
cell_004,184,1.9414,98.51,20.9,1.5,2.0
cell_004,185,1.8691,94.84,20.9,1.5,2.0
cell_004,186,1.9361,98.24,20.9,1.5,2.0
cell_004,187,1.9349,98.18,20.9,1.5,2.0
cell_004,188,1.9236,97.61,20.9,1.5,2.0
cell_004,189,1.9417,98.52,20.9,1.5,2.0
cell_004,190,1.8795,95.37,20.9,1.5,2.0
cell_004,191,1.936,98.23,20.9,1.5,2.0
cell_004,192,1.8717,94.97,20.9,1.5,2.0
cell_004,193,1.9244,97.65,20.9,1.5,2.0
cell_004,194,1.8891,95.86,20.9,1.5,2.0
cell_004,195,1.9241,97.63,20.9,1.5,2.0
cell_004,196,1.9322,98.04,20.9,1.5,2.0
cell_004,197,1.9027,96.54,20.9,1.5,2.0
cell_004,198,1.9089,96.86,20.9,1.5,2.0
cell_004,199,1.8932,96.06,20.9,1.5,2.0
cell_004,200,1.8764,95.21,20.9,1.5,2.0
cell_004,201,1.9195,97.4,20.9,1.5,2.0
cell_004,202,1.8757,95.18,20.9,1.5,2.0
cell_004,203,1.8804,95.41,20.9,1.5,2.0
cell_004,204,1.8762,95.2,20.9,1.5,2.0
cell_004,205,1.8984,96.33,20.9,1.5,2.0
cell_004,206,1.8856,95.68,20.9,1.5,2.0
cell_004,207,1.8688,94.83,20.9,1.5,2.0
cell_004,208,1.9325,98.06,20.9,1.5,2.0
cell_004,209,1.8909,95.95,20.9,1.5,2.0
cell_004,210,1.9143,97.14,20.9,1.5,2.0
cell_004,211,1.8701,94.89,20.9,1.5,2.0
cell_004,212,1.9196,97.4,20.9,1.5,2.0
cell_004,213,1.9069,96.76,20.9,1.5,2.0
cell_004,214,1.8632,94.54,20.9,1.5,2.0
cell_004,215,1.9143,97.13,20.9,1.5,2.0
cell_004,216,1.8565,94.2,20.9,1.5,2.0
cell_004,217,1.9231,97.58,20.9,1.5,2.0
cell_004,218,1.8853,95.66,20.9,1.5,2.0
cell_004,219,1.8862,95.71,20.9,1.5,2.0
cell_004,220,1.8898,95.89,20.9,1.5,2.0
cell_004,221,1.8774,95.26,20.9,1.5,2.0
cell_004,222,1.8795,95.37,20.9,1.5,2.0
cell_004,223,1.8693,94.85,20.9,1.5,2.0
cell_004,224,1.9273,97.79,20.9,1.5,2.0
cell_004,225,1.8631,94.54,20.9,1.5,2.0
cell_004,226,1.8951,96.16,20.9,1.5,2.0
cell_004,227,1.8906,95.93,20.9,1.5,2.0
cell_004,228,1.9283,97.85,20.9,1.5,2.0
cell_004,229,1.9128,97.06,20.9,1.5,2.0
cell_004,230,1.9197,97.41,20.9,1.5,2.0
cell_004,231,1.8997,96.4,20.9,1.5,2.0
cell_004,232,1.919,97.37,20.9,1.5,2.0
cell_004,233,1.9045,96.64,20.9,1.5,2.0
cell_004,234,1.9097,96.9,20.9,1.5,2.0
cell_004,235,1.8662,94.7,20.9,1.5,2.0
cell_004,236,1.8746,95.12,20.9,1.5,2.0
cell_004,237,1.8944,96.12,20.9,1.5,2.0
cell_004,238,1.9052,96.67,20.9,1.5,2.0
cell_004,239,1.8886,95.83,20.9,1.5,2.0
cell_004,240,1.8736,95.07,20.9,1.5,2.0
cell_004,241,1.9023,96.52,20.9,1.5,2.0
cell_004,242,1.8815,95.47,20.9,1.5,2.0
cell_004,243,1.8849,95.64,20.9,1.5,2.0
cell_004,244,1.8647,94.62,20.9,1.5,2.0
cell_004,245,1.9058,96.71,20.9,1.5,2.0
cell_004,246,1.8859,95.69,20.9,1.5,2.0
cell_004,247,1.898,96.31,20.9,1.5,2.0
cell_004,248,1.8611,94.44,20.9,1.5,2.0
cell_004,249,1.8948,96.15,20.9,1.5,2.0
cell_004,250,1.8914,95.97,20.9,1.5,2.0
cell_004,251,1.883,95.55,20.9,1.5,2.0
cell_004,252,1.8489,93.82,20.9,1.5,2.0
cell_004,253,1.8702,94.9,20.9,1.5,2.0
cell_004,254,1.8627,94.52,20.9,1.5,2.0
cell_004,255,1.8822,95.51,20.9,1.5,2.0
cell_004,256,1.899,96.36,20.9,1.5,2.0
cell_004,257,1.8729,95.03,20.9,1.5,2.0
cell_004,258,1.8826,95.52,20.9,1.5,2.0
cell_004,259,1.8751,95.14,20.9,1.5,2.0
cell_004,260,1.9136,97.1,20.9,1.5,2.0
cell_004,261,1.8442,93.58,20.9,1.5,2.0
cell_004,262,1.8901,95.91,20.9,1.5,2.0
cell_004,263,1.914,97.12,20.9,1.5,2.0
cell_004,264,1.8698,94.88,20.9,1.5,2.0
cell_004,265,1.8733,95.06,20.9,1.5,2.0
cell_004,266,1.896,96.21,20.9,1.5,2.0
cell_004,267,1.8385,93.29,20.9,1.5,2.0
cell_004,268,1.9116,97.0,20.9,1.5,2.0
cell_004,269,1.8464,93.69,20.9,1.5,2.0
cell_004,270,1.898,96.31,20.9,1.5,2.0
cell_004,271,1.874,95.09,20.9,1.5,2.0
cell_004,272,1.8518,93.96,20.9,1.5,2.0
cell_004,273,1.9106,96.95,20.9,1.5,2.0
cell_004,274,1.8861,95.7,20.9,1.5,2.0
cell_004,275,1.8462,93.68,20.9,1.5,2.0
cell_004,276,1.8522,93.98,20.9,1.5,2.0
cell_004,277,1.8457,93.65,20.9,1.5,2.0
cell_004,278,1.8704,94.91,20.9,1.5,2.0
cell_004,279,1.8619,94.47,20.9,1.5,2.0
cell_004,280,1.8571,94.23,20.9,1.5,2.0
cell_004,281,1.8708,94.93,20.9,1.5,2.0
cell_004,282,1.8674,94.75,20.9,1.5,2.0
cell_004,283,1.8702,94.9,20.9,1.5,2.0
cell_004,284,1.8978,96.3,20.9,1.5,2.0
cell_004,285,1.8731,95.04,20.9,1.5,2.0
cell_004,286,1.8323,92.97,20.9,1.5,2.0
cell_004,287,1.8893,95.86,20.9,1.5,2.0
cell_004,288,1.8474,93.74,20.9,1.5,2.0
cell_004,289,1.8741,95.09,20.9,1.5,2.0
cell_004,290,1.87,94.88,20.9,1.5,2.0
cell_004,291,1.8869,95.74,20.9,1.5,2.0
cell_004,292,1.8375,93.24,20.9,1.5,2.0
cell_004,293,1.8846,95.63,20.9,1.5,2.0
cell_004,294,1.883,95.55,20.9,1.5,2.0
cell_004,295,1.9015,96.48,20.9,1.5,2.0
cell_004,296,1.8679,94.78,20.9,1.5,2.0
cell_004,297,1.855,94.13,20.9,1.5,2.0
cell_004,298,1.8878,95.79,20.9,1.5,2.0
cell_004,299,1.849,93.82,20.9,1.5,2.0
cell_004,300,1.8661,94.69,20.9,1.5,2.0
cell_004,301,1.8722,95.0,20.9,1.5,2.0
cell_004,302,1.894,96.1,20.9,1.5,2.0
cell_004,303,1.8668,94.72,20.9,1.5,2.0
cell_004,304,1.8391,93.32,20.9,1.5,2.0
cell_004,305,1.8526,94.01,20.9,1.5,2.0
cell_004,306,1.8703,94.9,20.9,1.5,2.0
cell_004,307,1.8352,93.12,20.9,1.5,2.0
cell_004,308,1.8935,96.08,20.9,1.5,2.0
cell_004,309,1.8618,94.47,20.9,1.5,2.0
cell_004,310,1.8475,93.74,20.9,1.5,2.0
cell_004,311,1.8938,96.1,20.9,1.5,2.0
cell_004,312,1.8244,92.58,20.9,1.5,2.0
cell_004,313,1.8609,94.42,20.9,1.5,2.0
cell_004,314,1.831,92.91,20.9,1.5,2.0
cell_004,315,1.8507,93.91,20.9,1.5,2.0
cell_004,316,1.8567,94.21,20.9,1.5,2.0
cell_004,317,1.8799,95.39,20.9,1.5,2.0
cell_004,318,1.8734,95.06,20.9,1.5,2.0
cell_004,319,1.8689,94.83,20.9,1.5,2.0
cell_004,320,1.8647,94.62,20.9,1.5,2.0
cell_004,321,1.8335,93.04,20.9,1.5,2.0
cell_004,322,1.8334,93.03,20.9,1.5,2.0
cell_004,323,1.8693,94.85,20.9,1.5,2.0
cell_004,324,1.8499,93.87,20.9,1.5,2.0
cell_004,325,1.8138,92.04,20.9,1.5,2.0
cell_004,326,1.8403,93.38,20.9,1.5,2.0
cell_004,327,1.815,92.1,20.9,1.5,2.0
cell_004,328,1.8849,95.65,20.9,1.5,2.0
cell_004,329,1.8802,95.4,20.9,1.5,2.0
cell_004,330,1.8848,95.64,20.9,1.5,2.0
cell_004,331,1.8101,91.85,20.9,1.5,2.0
cell_004,332,1.8546,94.11,20.9,1.5,2.0
cell_004,333,1.8126,91.97,20.9,1.5,2.0
cell_004,334,1.8616,94.46,20.9,1.5,2.0
cell_004,335,1.8616,94.46,20.9,1.5,2.0
cell_004,336,1.8243,92.57,20.9,1.5,2.0
cell_004,337,1.8561,94.18,20.9,1.5,2.0
cell_004,338,1.8837,95.58,20.9,1.5,2.0
cell_004,339,1.8627,94.52,20.9,1.5,2.0
cell_004,340,1.8096,91.82,20.9,1.5,2.0
cell_004,341,1.8428,93.5,20.9,1.5,2.0
cell_004,342,1.8398,93.36,20.9,1.5,2.0
cell_004,343,1.8574,94.25,20.9,1.5,2.0
cell_004,344,1.8616,94.46,20.9,1.5,2.0
cell_004,345,1.8471,93.72,20.9,1.5,2.0
cell_004,346,1.8071,91.7,20.9,1.5,2.0
cell_004,347,1.8307,92.89,20.9,1.5,2.0
cell_004,348,1.8459,93.67,20.9,1.5,2.0
cell_004,349,1.8647,94.62,20.9,1.5,2.0
cell_004,350,1.867,94.73,20.9,1.5,2.0
cell_004,351,1.8734,95.06,20.9,1.5,2.0
cell_004,352,1.8263,92.67,20.9,1.5,2.0
cell_004,353,1.8163,92.16,20.9,1.5,2.0
cell_004,354,1.852,93.97,20.9,1.5,2.0
cell_004,355,1.8098,91.83,20.9,1.5,2.0
cell_004,356,1.8747,95.13,20.9,1.5,2.0
cell_004,357,1.8489,93.82,20.9,1.5,2.0
cell_004,358,1.8285,92.78,20.9,1.5,2.0
cell_004,359,1.851,93.92,20.9,1.5,2.0
cell_004,360,1.8701,94.89,20.9,1.5,2.0
cell_004,361,1.7966,91.16,20.9,1.5,2.0
cell_004,362,1.8118,91.93,20.9,1.5,2.0
cell_004,363,1.8378,93.25,20.9,1.5,2.0
cell_004,364,1.8566,94.2,20.9,1.5,2.0
cell_004,365,1.8613,94.45,20.9,1.5,2.0
cell_004,366,1.8275,92.73,20.9,1.5,2.0
cell_004,367,1.8245,92.58,20.9,1.5,2.0
cell_004,368,1.8217,92.44,20.9,1.5,2.0
cell_004,369,1.8679,94.78,20.9,1.5,2.0
cell_004,370,1.8267,92.69,20.9,1.5,2.0
cell_004,371,1.85,93.87,20.9,1.5,2.0
cell_004,372,1.8462,93.68,20.9,1.5,2.0
cell_004,373,1.7975,91.21,20.9,1.5,2.0
cell_004,374,1.8049,91.58,20.9,1.5,2.0
cell_004,375,1.8485,93.8,20.9,1.5,2.0
cell_004,376,1.8507,93.91,20.9,1.5,2.0
cell_004,377,1.8307,92.89,20.9,1.5,2.0
cell_004,378,1.7925,90.95,20.9,1.5,2.0
cell_004,379,1.8149,92.09,20.9,1.5,2.0
cell_004,380,1.8112,91.9,20.9,1.5,2.0
cell_004,381,1.813,91.99,20.9,1.5,2.0
cell_004,382,1.8164,92.17,20.9,1.5,2.0
cell_004,383,1.8488,93.81,20.9,1.5,2.0
cell_004,384,1.8393,93.33,20.9,1.5,2.0
cell_004,385,1.815,92.1,20.9,1.5,2.0
cell_004,386,1.8138,92.03,20.9,1.5,2.0
cell_004,387,1.8109,91.89,20.9,1.5,2.0
cell_004,388,1.8051,91.6,20.9,1.5,2.0
cell_004,389,1.8432,93.52,20.9,1.5,2.0
cell_004,390,1.8008,91.37,20.9,1.5,2.0
cell_004,391,1.8323,92.97,20.9,1.5,2.0
cell_004,392,1.8451,93.62,20.9,1.5,2.0
cell_004,393,1.8209,92.39,20.9,1.5,2.0
cell_004,394,1.7867,90.66,20.9,1.5,2.0
cell_004,395,1.8066,91.67,20.9,1.5,2.0
cell_004,396,1.8376,93.24,20.9,1.5,2.0
cell_004,397,1.8138,92.04,20.9,1.5,2.0
cell_004,398,1.829,92.8,20.9,1.5,2.0
cell_004,399,1.8304,92.88,20.9,1.5,2.0
cell_004,400,1.8312,92.92,20.9,1.5,2.0
cell_004,401,1.8125,91.97,20.9,1.5,2.0
cell_004,402,1.8552,94.14,20.9,1.5,2.0
cell_004,403,1.8295,92.83,20.9,1.5,2.0
cell_004,404,1.8519,93.97,20.9,1.5,2.0
cell_004,405,1.8014,91.4,20.9,1.5,2.0
cell_004,406,1.8104,91.86,20.9,1.5,2.0
cell_004,407,1.783,90.47,20.9,1.5,2.0
cell_004,408,1.783,90.47,20.9,1.5,2.0
cell_004,409,1.8254,92.62,20.9,1.5,2.0
cell_004,410,1.8202,92.36,20.9,1.5,2.0
cell_004,411,1.8292,92.82,20.9,1.5,2.0
cell_004,412,1.8115,91.92,20.9,1.5,2.0
cell_004,413,1.8081,91.75,20.9,1.5,2.0
cell_004,414,1.81,91.84,20.9,1.5,2.0
cell_004,415,1.8045,91.56,20.9,1.5,2.0
cell_004,416,1.7901,90.83,20.9,1.5,2.0
cell_004,417,1.8452,93.63,20.9,1.5,2.0
cell_004,418,1.7955,91.11,20.9,1.5,2.0
cell_004,419,1.81,91.84,20.9,1.5,2.0
cell_004,420,1.8225,92.48,20.9,1.5,2.0
cell_004,421,1.7943,91.05,20.9,1.5,2.0
cell_004,422,1.8181,92.25,20.9,1.5,2.0
cell_004,423,1.8338,93.05,20.9,1.5,2.0
cell_004,424,1.7712,89.87,20.9,1.5,2.0
cell_004,425,1.8036,91.52,20.9,1.5,2.0
cell_004,426,1.7858,90.62,20.9,1.5,2.0
cell_004,427,1.7893,90.79,20.9,1.5,2.0
cell_004,428,1.778,90.22,20.9,1.5,2.0
cell_004,429,1.7949,91.07,20.9,1.5,2.0
cell_004,430,1.7868,90.67,20.9,1.5,2.0
cell_004,431,1.804,91.54,20.9,1.5,2.0
cell_004,432,1.8388,93.3,20.9,1.5,2.0
cell_004,433,1.7689,89.76,20.9,1.5,2.0
cell_004,434,1.8181,92.26,20.9,1.5,2.0
cell_004,435,1.8317,92.94,20.9,1.5,2.0
cell_004,436,1.8223,92.47,20.9,1.5,2.0
cell_004,437,1.8305,92.88,20.9,1.5,2.0
cell_004,438,1.8065,91.67,20.9,1.5,2.0
cell_004,439,1.8275,92.73,20.9,1.5,2.0
cell_004,440,1.8031,91.49,20.9,1.5,2.0
cell_004,441,1.7887,90.76,20.9,1.5,2.0
cell_004,442,1.8367,93.2,20.9,1.5,2.0
cell_004,443,1.8171,92.2,20.9,1.5,2.0
cell_004,444,1.7746,90.05,20.9,1.5,2.0
cell_004,445,1.7628,89.45,20.9,1.5,2.0
cell_004,446,1.8247,92.59,20.9,1.5,2.0
cell_004,447,1.7765,90.14,20.9,1.5,2.0
cell_004,448,1.8091,91.8,20.9,1.5,2.0
cell_004,449,1.8189,92.29,20.9,1.5,2.0
cell_004,450,1.7897,90.81,20.9,1.5,2.0
cell_004,451,1.8214,92.42,20.9,1.5,2.0
cell_004,452,1.7696,89.79,20.9,1.5,2.0
cell_004,453,1.8277,92.74,20.9,1.5,2.0
cell_004,454,1.7996,91.32,20.9,1.5,2.0
cell_004,455,1.7759,90.11,20.9,1.5,2.0
cell_004,456,1.8296,92.84,20.9,1.5,2.0
cell_004,457,1.8151,92.1,20.9,1.5,2.0
cell_004,458,1.8222,92.46,20.9,1.5,2.0
cell_004,459,1.7986,91.26,20.9,1.5,2.0
cell_004,460,1.8227,92.49,20.9,1.5,2.0
cell_004,461,1.7754,90.09,20.9,1.5,2.0
cell_004,462,1.8081,91.75,20.9,1.5,2.0
cell_004,463,1.8097,91.83,20.9,1.5,2.0
cell_004,464,1.7637,89.49,20.9,1.5,2.0
cell_004,465,1.7739,90.01,20.9,1.5,2.0
cell_004,466,1.7981,91.24,20.9,1.5,2.0
cell_004,467,1.8259,92.65,20.9,1.5,2.0
cell_004,468,1.7916,90.91,20.9,1.5,2.0
cell_004,469,1.7794,90.29,20.9,1.5,2.0
cell_004,470,1.7987,91.27,20.9,1.5,2.0
cell_004,471,1.8256,92.64,20.9,1.5,2.0
cell_004,472,1.7843,90.54,20.9,1.5,2.0
cell_004,473,1.7978,91.22,20.9,1.5,2.0
cell_004,474,1.8233,92.52,20.9,1.5,2.0
cell_004,475,1.7591,89.26,20.9,1.5,2.0
cell_004,476,1.78,90.32,20.9,1.5,2.0
cell_004,477,1.756,89.1,20.9,1.5,2.0
cell_004,478,1.8113,91.91,20.9,1.5,2.0
cell_004,479,1.8219,92.44,20.9,1.5,2.0
cell_004,480,1.7471,88.65,20.9,1.5,2.0
cell_004,481,1.7841,90.53,20.9,1.5,2.0
cell_004,482,1.7467,88.63,20.9,1.5,2.0
cell_004,483,1.7732,89.98,20.9,1.5,2.0
cell_004,484,1.7719,89.91,20.9,1.5,2.0
cell_004,485,1.8055,91.61,20.9,1.5,2.0
cell_004,486,1.8154,92.12,20.9,1.5,2.0
cell_004,487,1.7583,89.22,20.9,1.5,2.0
cell_004,488,1.8177,92.24,20.9,1.5,2.0
cell_004,489,1.7566,89.13,20.9,1.5,2.0
cell_004,490,1.7649,89.55,20.9,1.5,2.0
cell_004,491,1.8034,91.51,20.9,1.5,2.0
cell_004,492,1.7593,89.27,20.9,1.5,2.0
cell_004,493,1.7519,88.89,20.9,1.5,2.0
cell_004,494,1.8102,91.85,20.9,1.5,2.0
cell_004,495,1.7782,90.23,20.9,1.5,2.0
cell_004,496,1.8154,92.12,20.9,1.5,2.0
cell_004,497,1.8106,91.87,20.9,1.5,2.0
cell_004,498,1.7662,89.62,20.9,1.5,2.0
cell_004,499,1.7644,89.53,20.9,1.5,2.0
cell_004,500,1.7633,89.47,20.9,1.5,2.0
cell_004,501,1.8078,91.73,20.9,1.5,2.0
cell_004,502,1.8017,91.42,20.9,1.5,2.0
cell_004,503,1.8134,92.02,20.9,1.5,2.0
cell_004,504,1.738,88.19,20.9,1.5,2.0
cell_004,505,1.7699,89.81,20.9,1.5,2.0
cell_004,506,1.747,88.65,20.9,1.5,2.0
cell_004,507,1.8136,92.03,20.9,1.5,2.0
cell_004,508,1.8008,91.38,20.9,1.5,2.0
cell_004,509,1.8037,91.52,20.9,1.5,2.0
cell_004,510,1.7716,89.9,20.9,1.5,2.0
cell_004,511,1.7534,88.97,20.9,1.5,2.0
cell_004,512,1.7447,88.53,20.9,1.5,2.0
cell_004,513,1.802,91.44,20.9,1.5,2.0
cell_004,514,1.8001,91.34,20.9,1.5,2.0
cell_004,515,1.751,88.85,20.9,1.5,2.0
cell_004,516,1.7619,89.4,20.9,1.5,2.0
cell_004,517,1.7635,89.48,20.9,1.5,2.0
cell_004,518,1.7329,87.93,20.9,1.5,2.0
cell_004,519,1.7795,90.29,20.9,1.5,2.0
cell_004,520,1.7737,90.0,20.9,1.5,2.0
cell_004,521,1.7959,91.13,20.9,1.5,2.0
cell_004,522,1.747,88.64,20.9,1.5,2.0
cell_004,523,1.7949,91.08,20.9,1.5,2.0
cell_004,524,1.797,91.18,20.9,1.5,2.0
cell_004,525,1.8004,91.36,20.9,1.5,2.0
cell_004,526,1.7835,90.5,20.9,1.5,2.0
cell_004,527,1.7642,89.52,20.9,1.5,2.0
cell_004,528,1.752,88.9,20.9,1.5,2.0
cell_004,529,1.7923,90.95,20.9,1.5,2.0
cell_004,530,1.7794,90.29,20.9,1.5,2.0
cell_004,531,1.797,91.18,20.9,1.5,2.0
cell_004,532,1.7252,87.54,20.9,1.5,2.0
cell_004,533,1.7977,91.22,20.9,1.5,2.0
cell_004,534,1.7462,88.61,20.9,1.5,2.0
cell_004,535,1.7324,87.9,20.9,1.5,2.0
cell_004,536,1.781,90.37,20.9,1.5,2.0
cell_004,537,1.7629,89.45,20.9,1.5,2.0
cell_004,538,1.7595,89.28,20.9,1.5,2.0
cell_004,539,1.7539,89.0,20.9,1.5,2.0
cell_004,540,1.7222,87.39,20.9,1.5,2.0
cell_004,541,1.724,87.48,20.9,1.5,2.0
cell_004,542,1.7799,90.31,20.9,1.5,2.0
cell_004,543,1.7828,90.46,20.9,1.5,2.0
cell_004,544,1.749,88.75,20.9,1.5,2.0
cell_004,545,1.7779,90.22,20.9,1.5,2.0
cell_004,546,1.7355,88.06,20.9,1.5,2.0
cell_004,547,1.7464,88.61,20.9,1.5,2.0
cell_004,548,1.7707,89.85,20.9,1.5,2.0
cell_004,549,1.7663,89.63,20.9,1.5,2.0
cell_004,550,1.7246,87.51,20.9,1.5,2.0
cell_004,551,1.7173,87.14,20.9,1.5,2.0
cell_004,552,1.7432,88.45,20.9,1.5,2.0
cell_004,553,1.7159,87.07,20.9,1.5,2.0
cell_004,554,1.7382,88.2,20.9,1.5,2.0
cell_004,555,1.7442,88.5,20.9,1.5,2.0
cell_004,556,1.7183,87.19,20.9,1.5,2.0
cell_004,557,1.7868,90.67,20.9,1.5,2.0
cell_004,558,1.7365,88.11,20.9,1.5,2.0
